corpus: preloaded/ententen15_tt31
subcorpus: 
size: 421701
query: Query:[lempos_lc="(cook)-v"], GDEX:1000
djenuff.net| <s> Raw foods are strongly suggested over cooked foods. </s> 
locallygrown.net| <s> Cooking time also matters – these greens do not need to be boiled for hours, the way old-timey cooks did it! </s> 
locallygrown.net| <s> After draining them, they can be quickly cooked with whatever seasonings you desire. </s> 
locallygrown.net| <s> The "assertive greens" (kale, mustard, turnips, collards) are stronger in flavor, and require added liquid as they cook . </s> 
locallygrown.net| <s> It preserves their color and flavor, saves time, and allows them to be cooked more quickly. </s> 
locallygrown.net| <s> Source: Perfect Vegetables: A Best Recipe Classic, 2003, by the editors of Cook's Illustrated magazine Servings: serves 4 (about 2 cups of cooked greens) Ingredient keywords: greens, salt, butter, onions, cream, sugar, thyme, nutmeg View This Recipe </s> 
boldcafe.org| <s> I once cooked a four course meal–using only my right arm. </s> 
pivot.tv| <s> Jamie Lee Curtis presents Jamie Oliver with the Public Health Champion Award; Jamie challenges chefs to teach students how to cook . </s> 
ashden.org| <s> Read our short report summarising the evidence from available studies on how gaining access to electricity and clean cooking impacts on women and girls. </s> 
imusenvironmentalhealth.org| <s> Use a spatula to fold the tortilla in half, and continue to cook 2 to 3 minutes on each side, until the cheese has melted and the tortilla is brown on both sides. </s> 
mooninthepond.org| <s> Saute on high heat until barely cooked . </s> 
cleancookstoves.org| <s> Globally, three billion people rely on solid fuels to cook , causing serious environmental and health impacts that disproportionally affect women and children. </s> 
cleancookstoves.org| <s> According to the World Health Organization, household air pollution from cooking kills over 4 million people every year and sickens millions more. </s> 
nofavt.org| <s> Besides learning about cooking and eating new foods, members also enjoy learning more about the processes of growing and raising food on the farm. </s> 
usda.gov| <s> Find tips and resources for safe food handling and proper cooking temperature guidance. </s> 
scwd.org| <s> Leftover Food, Oil or Grease from cooking (FOGs) </s> 
maineadulted.org| <s> EMCC will be cooking up a tasty barbeque, offering tours of the facility, and information about upcoming classes from EMCC and Adult Ed. </s> 
zionsa.org| <s> They are unsung heroes that work diligently on a weekly basis to help set the Lord's Table. -Our ushers, who stood at the ready to welcome friend and stranger through the church's doors. -Communion assistants, acolytes, torch bearers, book bearers, and other worship assistants that provided leadership in worship. -Those who helped to decorate our sanctuary for Advent and Christmas. -The many musical ensembles of Zion helped us see God's glory through the gift of music. -The people that came out the Saturday after Christmas Day to cook and serve the homeless in our community with Taking it to the Streets were a sign of God's love to the least of God's family. -The people who provided gifts for children at our partner congregation in El Cenizo, TX and St. P-J's home here in San Antonio provided Christmas cheer. -Our Stephen Ministers who were present for the Hope and Healing Service offered a tangible sign of God's promise. -The many ways you showed God's love to us through your presence. -Your generous gifts to the pastors and staff at Christmas. </s> 
zocalopublicsquare.org| <s> But for the last 2 million years, our bodies have been shaped by adaptation to new technologies–like eating cooked food and wearing clothing. </s> 
parsikhabar.net| <s> Even if that means waking up at 3 AM to start cooking the fish for her signature Surmai Lagan no Patio. </s> 
parsikhabar.net| <s> So, if all the Parsi caterers are busy cooking and feeding Patra Ni Machchi, Pulao Dal or Kaju Chicken to everyone, what do they eat themselves? </s> 
parsikhabar.net| <s> Finally, add in the marinated fish along with some fresh curry leaves and let it simmer for 15 to 20 minutes until the fish is cooked . </s> 
parsikhabar.net| <s> While she didn't know how to cook even a simple Parsi Dhandar until she got married, Perzen is now on a mission to spread happiness through Dhansak. </s> 
mooninthepond.org| <s> The final cuts of meat can be deboned further, cooked immediately in your favorite chicken recipes. </s> 
shareable.net| <s> The vouchers are for single use and have been used to share a variety of things, including dog walking, cooking a meal, telling Viking stories, german lessons, and guided tours. </s> 
opendatachallenges.org| <s> One of my main projects, the Secret Seed Society, advocates the hands-on experience of growing your own food from seed, cooking it and eating it as a fantastic developmental activity for children. </s> 
southernfoodways.org| <s> Mary and Nancy work together at the Fold every Saturday morning, cooking chili, making egg salad sandwiches, and picking barbecue. </s> 
jumpstart.ge| <s> In idle time he loves to spend time with his girlfriend: biking, travelling and cooking - best way to spend your time! </s> 
revues.org| <s> The exhumed pigs are neither raw (and so natural) or cooked , transformed by a technique characteristic of human civilization; they are transformed by a natural process. 87 ... Kore is neither alive on earth nor dead bellow, but alive among the dead in the underworld; she is neither a maiden nor a full-time wife, but instead lives with her husband for only part of the year. </s> 
rockfishstew.org| <s> We asked our friend Ricky Moore over at Saltbox Seafood Joint to cook us a pot of rock fish stew and [...] </s> 
freedomnetworkusa.org| <s> A confidential, secure, and healing sanctuary, the shelter is equipped with a computer lab for skill-building, a healing garden for meditation and reflection, a living space that promotes a community of trafficking survivors supporting and nurturing one another, yoga and art classes, and a full-service kitchen where victims can cook and eat the familiar foods they were not allowed to eat while enslaved. </s> 
locallygrown.net| <s> Due to their meaty texture,make sure you thoroughly cook them (around 20 minutes) to develop their flavor and an edible consistency. </s> 
southernfoodways.org| <s> Valerie cooked at a number of notable restaurants for almost 25 years before opening Geechee Girl. </s> 
aswm.org| <s> Just stick a turkey in the oven, let it cook ... Continue reading → </s> 
ihollaback.org| <s> Many exciting new things are cooking at Hollaback! </s> 
milwaukee.gov| <s> New: For new food truck operations licensed after April 1, 2015: Type I ventilation hoods will be required over cooking appliances that produce grease and smoke. </s> 
wvpublic.org| <s> West Virginia Cooks brought those who loved to cook , together. </s> 
foodcycle.org.uk| <s> Since we started cooking back in May 2009 we have... </s> 
enactus.org| <s> They are most excited to present their Culinary Tails project, which focuses on training, encouraging and equipping recently arrived refugees who have a passion for food to deliver cooking classes to small groups. </s> 
bechollashon.org| <s> 1 can (16 oz) chickpeas, drained 2 large onions, peeled and chopped into small pieces 1-2 red peppers, seeded and chopped into small pieces according to taste 1⁄4 cup vegetable oil 1⁄4 teaspoon ground turmeric 1⁄2 teaspoon ground cumin 1⁄2 teaspoon powdered garlic Juice of a lemon 1⁄2 teaspoon salt 1⁄4 teaspoon pepper 2 cups cooked chicken finely diced/For Vegetarian 1 package firm tofu drained and finely diced 2 eggs, lightly beaten </s> 
atlantajcc.org| <s> Every imaginable activity is offered including swimming, boating, water skiing, horseback riding, technical rock climbing, zip lines, tennis, all field and court sports, mountain biking, music, dance, theatre, arts & crafts, radio station, movie production, super chefs cooking school, Israeli Culture, karate, scuba diving, whitewater rafting, and much more. </s> 
forestsinternational.org| <s> Growing more food led to finding better ways of cooking that food. </s> 
brokenrites.org.au| <s> I remembered the meals I'd cooked for him, zucchini pie was his favourite, and the buttons I'd sewn on his black shirts. </s> 
locallygrown.net| <s> The steak was perfectly cooked , no surprise since I used an instant read thermometer. </s> 
marincitygov.org| <s> Cooking class with Ms. Leticia Jones </s> 
sdonline.org| <s> Bigos is a stew prepared mostly of sauerkraut and cabbage, with many varieties of meat, venison, sausages, wild mushrooms, prunes, raisins, onions, red wine and spices, alternately cooked and frozen for several days in winter. </s> 
jubileefarm.info| <s> Cook In Michael Pollan's book " Cooked ," he learns how the four elements-fire, water, air, and earth-transform parts of nature into delicious meals. </s> 
jubileefarm.info| <s> Eaters can take back control of the food system by cooking more and, in the process, strengthen relationships and eat more nutritious–and delicious–foods. </s> 
jubileefarm.info| <s> John and Linda Janssen on Cooking for Earth </s> 
switchback.org.uk| <s> We had a fantastic time at Hugh Fearnley-Whittingstall's session at the Love Cooking Festival earlier this month. </s> 
